<<<<<<< HEAD
timestamp,txid,src_ip,dst_ip,src_port,dst_port,input_addresses,output_addresses,input_amounts,output_amounts,geo_country,asn
2026-08-11T00:11:07Z,be542d30cc5500d2b08523ec8f8156ff36bce03c1cb028a200116d54de4747ec,217.157.122.239,157.32.197.228,8333,443,bc1q8GoZY6xqRAbFGPUcg4Mzycr53bk28QuEEWJvtD|bc1qNRf1LJZjzHpjUYpFECnCgw5mBKbfNPbWmV21jw,bc1q8Krm93LsFicJqjM3kmHSA7YyRHjDKfxDwdzK7U,0.82155558|1.07214701,1.89370259,GB,AS2856
2026-08-11T00:11:21Z,e9f0066f36dbe0b53ae55f0ae6034b3bdb347ca4dd72cd5cefe84f209ff4d32f,100.82.0.104,158.165.250.25,9050,443,bc1qN2tPjqrikCT3CqW2oSxaXNUqX4X6hwmbk8BfCG,bc1q5pPVThVpvUKqXm9oCoreuZ6Az1eeQkiWRMVCZo,0.71472906,0.71472906,US,AS13335
2026-08-11T00:11:32Z,b61e433980b3dbfab36ed87071f7177ae21083364ef0db2e75d159a8624760e8,107.191.224.116,61.70.252.34,8333,8333,bc1qCsoG7GH9XQrQVRWCfg58nNKe2pKhHDz6awnDiL,bc1qMDDKJbMrVj8JABJ81gcZ7EbPcMJAntKdGB5Lgz,0.53328662,0.53328662,NL,AS9009
2026-08-11T00:12:05Z,9fa6c8e627fe864ff4d9ac950d4caecaa427c9d4847647be012dc587bac34a23,158.165.250.222,44.81.216.35,443,8333,bc1qsJqJ6Bye4VrNqfSMxgfg948AGYSD5XWLeQJB51|bc1qDGEC1BGP53AtQzitNPw48gyoFNKNsnkz3FwSeZ,bc1qZBy1X8PLc6cM8FFux75uXZT4NVvVSvVY5e9nsx,0.15470988|0.20834787,0.36305775,DE,AS51167
2026-08-11T00:12:09Z,26d22dfb4dcbbbac77200351dec750bd1fea2d09af00c4519a9ae78d6f0d06ad,26.248.35.216,102.142.232.145,18333,8333,bc1qmiTSBvmV39TS1HvzNuv4eQUDC5XvKi32nFg54p|bc1qq6dFGQqDbgC9BLvW66eFRw1m3T2aAWYj3MSJS8,bc1qD1PK9jbhHisnCPh576zei3DqPfLxp1dKBjdK5u|bc1qmiTSBvmV39TS1HvzNuv4eQUDC5XvKi32nFg54p,1.10977680|1.89452589,2.63741080|0.36689189,DE,AS51167
2026-08-11T00:12:45Z,b0e0b5e2bb1baa8f1b831e920746cb5c5ed47d1b4cb3cd23b79d85a1f457320e,160.87.125.40,100.82.0.104,443,9050,bc1q4fDGe6hkDYE9SiMF3yTw3o56qgqZYqMR7WZwTr|bc1qQh2rsNGYSUUsp3am78p9Urw23Dx4ayEQRSyf6u|bc1qcoxaz11CEu2t2e7NrT8c9vfa1GmRNXhmYHoKuf,bc1qQQkVgDBryYW188kNLkg7vWkYEhtCovwT1ueUZN,1.15852048|1.43388147|0.47605860,3.06846055,NL,AS9009
2026-08-11T00:12:46Z,950b23e6c83bc5814651ab9942d947cdb8299b2745eb256c997d90bd5516e87d,154.204.185.221,195.134.219.80,8333,18333,bc1qFS9vhPESTyTWoVVRWQNMjS9oaEGEnDdDxojsgQ|bc1q3Az7kF1R1d4uRrd8wFqh3db52iuXdiRKkgRVpG,bc1qhtbs2RsnPXbsYPdZMRJC2MfF2ztrJ4tXaPreFB|bc1q3Az7kF1R1d4uRrd8wFqh3db52iuXdiRKkgRVpG,0.83958798|0.98764335,1.07919415|0.74803718,US,AS13335
2026-08-11T00:13:23Z,44048ef565fd39d197743150c6e6b6115df63a234103ff0566fbdcde1acc627c,28.194.49.33,189.134.91.67,9050,8333,bc1q8Krm93LsFicJqjM3kmHSA7YyRHjDKfxDwdzK7U|bc1qaAzHGVb1JV1K3XheDRP5tZvVQSseCUzmze9q4v|bc1qsynqyRVH3VczkckymTdZpvxmzvQbMVJg5q64Si,bc1q6taztq6WbZAKrAyRuQuNdLTgcev2TAG9WoAFiX,1.37426962|2.57682665|1.18642688,5.13752314,DE,AS51167
2026-08-11T00:13:37Z,b9e9fcfa9017545e08646ae69a35751c9da18239428cf12a66a5987308b0d9b3,212.3.81.194,61.229.142.201,9050,9050,bc1qpNvA3MmdfTx1JmEqcsYbYMiGMWnXZcwpo67Um5|bc1qVQXd7iLNAth67cBExYeG6ASgvXaovdqF4rYHTL|bc1qWD7HidXRKU6FTcJXKmbZGR2YoSQqbn7VFd2SrF,bc1qgZvJHJy3ccjdzMpeE2DCh3WhyQU1wnuNAUggr4,0.09350053|0.05368003|0.03595281,0.18313337,US,AS13335
2026-08-11T00:13:57Z,b6a0121902e332f96435abe38057cad0cc34a79a0de61c06c9f5e9d61d09467c,148.101.214.103,143.102.159.73,8333,9050,bc1quhTJbb91ZdsrFJbSbmZFg3yU9HSXAqaVfd5U2g|bc1qv56L5Ev8ezqoGPjqfhuBuxEnT7FEXoTz1NCG3H,bc1qjRDuaKP9SeTeKJGgwy8nTHifY18SeDpHm9dCui|bc1quhTJbb91ZdsrFJbSbmZFg3yU9HSXAqaVfd5U2g,0.17259555|0.23694830,0.37259803|0.03694582,GB,AS2856
2026-08-11T00:13:58Z,eabd901c5f97f3764238d6fbac661173e28771663698513fcfbaac0238bbe48d,61.229.142.138,157.32.197.206,8333,443,bc1qeTEjmP8pn72fTYLN7kFxtUFSqPof1wNo2H5YGY,bc1qunCnDSt38mbSFdfHPH7uEorcHMF7MREr4fG1zr,1.32844050,1.32844050,SG,AS14061
2026-08-11T00:14:15Z,e922ab20af81453cbb8fbf6fd971781ac2820f68cf85684ef4da4df9aef39d70,61.229.142.201,194.140.125.208,9050,8333,bc1qy2uUJ3Y3WaEqbkiLVaoJZDt1FHavrPWEUxNjKm|bc1qgZvJHJy3ccjdzMpeE2DCh3WhyQU1wnuNAUggr4,bc1qzXRR3mkJmRNQtZwsUTnN9PoHcDYKJ6Vj6tjMxZ,0.08814545|0.07454997,0.16269542,US,AS13335
2026-08-11T00:14:17Z,14718e9a43ed445630834b45d7be624d12d582a07f5b2eadb5074d629fc597e6,46.236.194.10,107.191.224.139,8333,443,bc1qL2W7HSteVhn7HoYjeYottumGK8cPnMdN3anEYK,bc1qT3J5KAULE4CgwX3b5FsYACecA82grDQhqALzjD|bc1qL2W7HSteVhn7HoYjeYottumGK8cPnMdN3anEYK,2.99096601,1.41233550|1.57863051,SG,AS14061
2026-08-11T00:14:23Z,50bbf955abb7400891cdc489d391290c4f0b1f4d77a40cf739c16ca878140fad,167.186.83.250,134.54.152.216,9050,8333,bc1qdXjufibwvERVU2XLoh73QeEfJokb7M1rJuwFd4,bc1q7RYjKHdyokCEKmEQgyhUdaM2yJMq2iNsTTwnds|bc1qSqRgfuhqVZyHB34i5K6JvJ9HS1iXFvYBGnwbU5,3.03053940,2.24162227|0.78891713,HK,AS45102
2026-08-11T00:14:29Z,8dea8f5b74a79ced54df33f456fd86556b2005f31bc5c01b06c34877bef9dd6d,160.87.125.40,142.63.193.68,18333,443,bc1qQh2rsNGYSUUsp3am78p9Urw23Dx4ayEQRSyf6u|bc1qcoxaz11CEu2t2e7NrT8c9vfa1GmRNXhmYHoKuf|bc1q2e9qTDBuoBEffZA5GVJNNT56H3mpwoK9abTp3v,bc1q4eXZwaB4Z6wC5f5kxGS8ydGef3g6TjedaMHEjn,0.53138166|1.18168810|0.37608860,2.08915836,NL,AS9009
2026-08-11T00:14:43Z,72687939da7d204c926ea2d2185cd52442e8589f8a5786549d5ffef7c883aac4,220.101.78.240,157.32.197.228,8333,8333,bc1q9PKXb1mYqXL1rUtKfFs1cQDTycUSGBnpiRvRFH|bc1q4b2C7KJ9nVo1F6A1YENTLstYQWms3N6vqA4JrS|bc1q5bXCDzvHuRv18rnGRrVGp3DWpr7ajEXRkLMBho,bc1qsynqyRVH3VczkckymTdZpvxmzvQbMVJg5q64Si,0.02271260|0.10668526|0.02839873,0.15779658,US,AS13335
2026-08-11T00:15:34Z,2fa314c17f8083ec66881fa815458515e1b11ed2780212f74da73c78c6ce3623,61.229.142.11,107.137.33.250,8333,8333,bc1qkLf6KqVRSuj2XBbF9pSstwbKhALkysxoiQ1cxc,bc1q5yXc42rSaq67HgA6iyRLFGpKVh99avB23jPxMx|bc1qkLf6KqVRSuj2XBbF9pSstwbKhALkysxoiQ1cxc,0.60322704,0.45380123|0.14942581,US,AS13335
2026-08-11T00:15:43Z,fb331eb3fe54b52b2ba8601d8a76ffc4f56b09771e58af355e715d64a527f097,25.119.51.1,217.157.122.213,18333,8333,bc1qNyQDWnF4nsJEWzTE8aMQdSY2Yu8UqgvHHcnw7J,bc1qnCjjfJ2vFYQEPhmDjp7jDAnHpN9wmVmNTVv7eh,1.82051611,1.82051611,HK,AS45102
2026-08-11T00:15:55Z,717c7b1771334db5de2dd7a93880c9b131447b031241a6680098cf6bbb786e98,107.137.33.29,142.63.193.68,9050,8333,bc1qMxMuwktLJkmmQ7bePuA19aKQrYTNB7EAZFvDsz|bc1qcgmvawbncmqt8TW58u92XPLmQ9uVyfaqNCnL2p,bc1q4eXZwaB4Z6wC5f5kxGS8ydGef3g6TjedaMHEjn|bc1qd2wHBe4AMWym9PB4JQThP4KKah5ZDrhCq7fqBb,2.16866483|2.39890064,2.54566106|2.02190441,GB,AS2856
2026-08-11T00:15:57Z,f5e309bfe1ff04aeb80ea76829b609f8fe0a0bf51fad892fd17d309da46e7e96,76.79.110.122,107.191.224.159,9050,8333,bc1qHABmqn1h4WhAByVSnZGMBWZ4whZzyVbMjX74fE|bc1qMACdvSpJaHh961dBCy9M6oHNPXehQvoDWi9FYS,bc1qiLESAX7biVLzvrxgT4DENcyBjRaUCV2mERdjCJ,1.28062419|0.84408188,2.12470607,US,AS13335
2026-08-11T00:16:03Z,99199d3ea47d0652587ff6c70097aa698b52893bec1005af586ac7d654be2f2b,168.57.12.11,28.24.56.70,18333,8333,bc1qX3MHSuVDfG5SHof1epNJUzcibYpGnj4qPaZUb8|bc1q4wBNE79etCUvyT9MJYrZz4k3dMa4L1w6rKR8vM,bc1qYqQnKco36MY8RKWfpLkvVFcTKwUDw5zvtXkQC1|bc1qX3MHSuVDfG5SHof1epNJUzcibYpGnj4qPaZUb8,10.82100320|5.30906736,13.08179013|3.04828043,HK,AS45102
2026-08-11T00:16:20Z,8ac73230e0f1682f0de9fe7eda3b8f0c443a57d7f58b3f692a628834a986cb7b,200.172.52.196,61.229.142.192,443,8333,bc1qwwjyLEafZDpSKi4szsGYR8GYhf5ay1QM9RxvdT,bc1qDmGDiy6EQkp5LiaMNps2W2ARH2U9tsU1RVKn7M|bc1qwwjyLEafZDpSKi4szsGYR8GYhf5ay1QM9RxvdT,17.43979946,8.27189103|9.16790843,BR,AS28573
2026-08-11T00:16:36Z,1a61904efc36c8f8cdb2f41123b2f2b4cbe3944ba72f6bf5f75df855e97b75fb,100.82.0.6,146.5.58.208,443,8333,bc1qajhCX9WeMQdRjez3Mm7hPxz1BTXNNiz7CPLBWb,bc1qRokKwbWUdodraHBRWpG91JtkJ6GrbKNdS3gJQJ|bc1qajhCX9WeMQdRjez3Mm7hPxz1BTXNNiz7CPLBWb,2.42449340,1.62029776|0.80419564,NL,AS9009
2026-08-11T00:17:11Z,178794e254569deb41adbe4dd0ca933c72260c8b5f112e182d30ef345acc2291,178.44.216.252,217.157.122.170,9050,18333,bc1qitYQGSXnJdWbNAHf5H8RucS15DtHYWceuJZdTD,bc1qJd1MGjn5MsC3HgfZ3teLivfuYSsfaYhFi5DWeV|bc1qitYQGSXnJdWbNAHf5H8RucS15DtHYWceuJZdTD,10.22073661,9.19650218|1.02423443,BR,AS28573
2026-08-11T00:17:14Z,5ed24e25fb9c898bb71fd6f6da214b18a210b402c3fc40884658168c8241b8d7,61.229.142.11,215.16.161.254,9050,18333,bc1qGziggG3kyMRs8RHboK2aurQZtZVY3KziDMZ67B|bc1qCsHc5duFHTRVhSUM2Rk8b1iog5qpe3mw5PZ7Ks|bc1qkLf6KqVRSuj2XBbF9pSstwbKhALkysxoiQ1cxc,bc1qrM2hJsVYFPcRUCkejR6rgKtGn56JARnshApRMQ,1.08563341|1.43048716|0.66802320,3.18414377,US,AS13335
2026-08-11T00:17:27Z,e29cc0c8d360efedbfb7af89ad077b42a0090efd75701227fbcd4a8ccde8ec81,215.16.161.122,160.87.125.163,8333,8333,bc1qGjKiikpBYB2DxvcbRkBu5zXPn1ib4tw5fsRGu3|bc1qHNnhD3RfsFMobZvAJgzFNwFyL13wxmshp7Z5nx,bc1qiwcUqmq5bxSkoV2TSECv4q5SqBdkzy1XDteeCr,0.50722726|0.92160452,1.42883178,SG,AS14061
2026-08-11T00:17:54Z,1ea58bdf7fd80d3dda369f3e48c471b333abe6db4e1dce191f09c9b27fa999ba,160.87.125.147,100.82.0.149,8333,8333,bc1qATxiA5XsHNgmSi6wNwkwbRMhnyqYxb3g5GhkKF|bc1qDmGdRFwrT3MpXntRRjsuiAY39ZeNx7xwV7aW1o,bc1qzihRKQwnPLLovmA7QYjmbsFWgjBUK2MEnAhuVD|bc1qpy9x5JrswTNsZJu1KoLveejYxAVbXPNcqbRWMx,4.14015211|8.22281407,6.05317559|6.30979059,GB,AS2856
2026-08-11T00:18:24Z,611e3a8c0d03a95e5500def911c8dfb51ea950395dae6783737390b8bd35a813,9.57.185.79,72.216.108.193,8333,8333,bc1qTF99xKaiz7NMHxBuykhi1FmnxK3G482gQzSYdr,bc1qsLCLctWuGeTBR9Pf6abGm5CLidsXoVGqiUnsWX,1.44986058,1.44986058,GB,AS2856
2026-08-11T00:18:32Z,9e7f06f6701e77b69d577f6a9535b2cbc34298875d16ed698349d9acf3aed4bc,61.229.142.201,28.24.56.211,8333,18333,bc1qfmtrEQxNZZ5w4Zqn9jAVVrNLVrvVhYYJQdxCQK|bc1qPJtsv4tCkWEB28AxhfPE6cM12K9D6jb9m3qmwR,bc1qycSXACbbFd1LXqGF5HQJRopm6QkXKevDAP68Hm,3.09854729|2.58108250,5.67962979,US,AS13335
2026-08-11T00:18:58Z,6f3f7fafb541848d9f5939fcf8763afc5c24a8a18e50dcfd161efc1e7541cb72,26.248.35.215,199.64.65.212,8333,8333,bc1qNvkwzMznBzeoQa1jSTvjj45DuqZAoJ6CV3JfDm,bc1q5UptjbejEeCYwUqoqnnFecMmCFcj7tcBsZdDRi|bc1qNvkwzMznBzeoQa1jSTvjj45DuqZAoJ6CV3JfDm,0.17858767,0.13519371|0.04339396,BR,AS28573
2026-08-11T00:19:05Z,043bed8a8b1a33cd32ad0fdb415aff92c2cb8b0b510e86e90092c2089148d681,212.3.81.3,178.44.216.188,9050,9050,bc1qqdYZ7NQHARwh3qjtfWBFoR2AKsKUqpvQrJUrWW|bc1qCyVKu5vLZwMnWjCR4BdCNHrqSkaSAzVCcavL3V|bc1qA3P5V72WE4uZW8QRtHqiXbiqFXjo4E7YMLFa2r,bc1qsvpbTp9f1CM7NDZSxHqBUVFr2BB3gdL6XktNEi,0.16987598|0.68092013|0.27357589,1.12437199,GB,AS2856
2026-08-11T00:19:07Z,199095787988a033a82157ff3184f3358b52d82921184a7f025dcf1789092043,157.32.197.206,176.136.36.10,443,8333,bc1qhrzDNiq6TSZ55yEEgXDUV2Xm98XjFnK1nCL9iB|bc1qEfhAAMrzN7VtJ5vfmpCMcyy5hpvzvHvYxTzCz7|bc1qunCnDSt38mbSFdfHPH7uEorcHMF7MREr4fG1zr,bc1qfhTGpVLf7ytAtws5aYfmh3RN1U5wrJV6Pe177z|bc1qEfhAAMrzN7VtJ5vfmpCMcyy5hpvzvHvYxTzCz7,0.44392576|1.03641086|0.92622959,1.45803739|0.94852882,US,AS13335
2026-08-11T00:19:26Z,df34e28004a0730842f8efa6e933ac98b500a13dc604159e61aa3ebc93f9671f,61.229.142.38,102.239.128.206,8333,443,bc1qvUPCJHHjQHHU4ubEubyQm5XfgEVnsc71ikiqto,bc1q3tpyATQaFxbVheUEDzKSWJiUJmszSxUp3GEww9,2.09869192,2.09869192,GB,AS2856
2026-08-11T00:19:29Z,27efde543da1e179fe7eb961a73bab395ad0b9bb5649e88d757ff734bff8525d,46.236.194.82,194.140.125.146,9050,8333,bc1q7FujgoznVHzGuoSfd1MuNcMPYsQedLmr2bqJCd,bc1qnqHbxHrSXDMVqH9AEEmAABnZ2h7qfKHAPcjwpd|bc1qzp1vTfUdh4mLPzAaftbU1R5o4RNTWGFVqJQVz3,4.75022626,2.81123173|1.93899453,BR,AS28573
2026-08-11T00:19:35Z,54516505cf7b1b6f9cfd83d49171087478e5b565290d64da98537c6db4ea6f86,46.236.194.116,199.64.65.88,18333,18333,bc1qFPW21K6Bg7rc9cmN7c8kT5hCshMPd2KjxzS8y3|bc1q4WfCF4HUT2469cGaAW626oypCDz9dphU5P692i,bc1qTCCaApttjCQy8sB2YELShQvHgM2s2N2yX3pxAT|bc1q4WfCF4HUT2469cGaAW626oypCDz9dphU5P692i,0.13222557|0.12644206,0.12636114|0.13230649,BR,AS28573
2026-08-11T00:19:36Z,ad750475af275bed8877b834cdedda5d2c3ef2fa55a20c8e2f0b70014b3ab57a,60.119.13.201,169.234.73.196,9050,8333,bc1q8Ay9sDDbRmQMfUhG3qgeDwbKsAMG4hsJx9wZey|bc1qNwcGCD2CvH72vk9Risy8NELWGQtQjBatgyUyn5,bc1q8cZmqA1Gvb1kvUwuknoeNZjT9j5cNDijx5n77i,8.22113854|5.45326710,13.67440564,BR,AS28573
2026-08-11T00:19:54Z,48e9914158acf09150ebb78703a6da884f44c1c709041e4818436602fa54f2ce,220.28.117.110,25.150.185.201,9050,443,bc1qeY6f8AS4hAoA8EB8xkmWTWqj948frpk688RS79,bc1qjUb4jL3bqP2fqzNvHtqeEq2NovgUxUsopq4t7c,3.78221097,3.78221097,DE,AS51167
2026-08-11T00:19:54Z,41dabd6739f374149c9163875f4e9737004c586ce836491d4e63b99c33f3b812,154.204.185.221,102.142.232.190,18333,9050,bc1q3Az7kF1R1d4uRrd8wFqh3db52iuXdiRKkgRVpG|bc1qFS9vhPESTyTWoVVRWQNMjS9oaEGEnDdDxojsgQ,bc1qqSskP9nGf5cocTjWSBsAXGNxFvGwLz1RhB4w7T|bc1q3Az7kF1R1d4uRrd8wFqh3db52iuXdiRKkgRVpG,0.65595357|1.19261861,1.24196104|0.60661114,US,AS13335
2026-08-11T00:19:55Z,b75d15d2635bee470fd59c5670b211b3dc703fa08ae09dcb8a87a7e624cee391,167.186.83.110,9.57.185.177,8333,9050,bc1qt8KgVAHfm4D99GJXY5KUsgNy3eGnPMQPmV3A33|bc1q2VpS7zABxAbiGinh2QRKKTcmPGj1HQQMtNeN49|bc1qT8XH5DTLHsQdJtXtS8rB7cdGjf6hAXkoqs1vTM,bc1qtFZ7tWVgfypZedAHSvdBKW2Kwa87kD46ZUrKG9,0.00959986|0.00647675|0.00607163,0.02214824,BR,AS28573
2026-08-11T00:20:14Z,17e14545c46c3ea2c480a4889d045cccb4145c113e394035d57f79471d277e94,100.82.0.215,61.229.142.11,8333,8333,bc1qwk3F74nm7RTGrRUCqAaJQvML5Kq1bhNWgwRABz,bc1qrbb1h5EjhrExkUv7EbvmyprUiu5pkA2WnN3654,0.76489070,0.76489070,RU,AS204601
2026-08-11T00:20:17Z,88c267782994baf9316a7667fcadac21af3cda444547103adb213855f19a67eb,107.191.224.183,33.150.222.151,443,443,bc1q4QSZWc4Ws59mwrSNAKwwgKsbf5ZPBtofZGZZzB,bc1q4zPXxnA5kP5oJdHzo2nfYUnq9SEjVLbmkLNFdt|bc1q4QSZWc4Ws59mwrSNAKwwgKsbf5ZPBtofZGZZzB,1.96648023,1.12300459|0.84347564,TR,AS9121
2026-08-11T00:20:21Z,a11c5b8b4b725272c865f253c19b9b5038ce99a830fcd1d1ccdd751ccabc0cb5,179.136.174.126,134.54.152.216,8333,443,bc1qrdLcK6mwKChnzhwytGMnPrAsyuzbDhEXBkbtXn|bc1qBZ118Tpyynx5iVEJLWejsKmqMeCFMk8uTnEcFu,bc1qbMxnYUpCqRxvLZs5hTqqGaiKdGqpTxcx4jRDMZ,1.03772424|0.70535001,1.74307425,SG,AS14061
2026-08-11T00:20:23Z,1f5535d704514ffd97e0d314bcf1dcb50b733b08fed974e64b2cf777afd0b9a8,195.134.219.238,107.137.33.26,18333,9050,bc1qCMtyt1bKkCGpAzHCELZ1r3J6Wn9L8oNNGxSf7M,bc1qYWdh1vpwussazFpDQj3Sh7NZ5Jcbwpbx6t4Vda|bc1qCMtyt1bKkCGpAzHCELZ1r3J6Wn9L8oNNGxSf7M,1.48060661,0.96012271|0.52048390,DE,AS51167
2026-08-11T00:20:25Z,c79febec67bfabacca25630f0b625fddb2eae89fbf404d4f444123dd30075931,16.116.148.83,102.142.232.119,8333,18333,bc1q5jqarYsWDKjYYZHbNtxbb2q3Uy8RVMwRVW33Cc|bc1qXjfSYZJArW78HYYFh927p4v5Yk2CRfkMALgg7q|bc1qjxrLynBYU9LnRYq8dkYjckbdXXcwBZ4SHYeRgk,bc1qnypbUjH5WibAMkRz3m8fgpe8rupU9HxUfLhXTn|bc1q5jqarYsWDKjYYZHbNtxbb2q3Uy8RVMwRVW33Cc,0.92882298|0.45927232|0.51650814,1.41730457|0.48729887,SG,AS14061
2026-08-11T00:21:14Z,e8387ce1efba3365bee8d5e963163a9e7396c2ec097f42b5d27cbf00372d2d81,134.54.152.60,215.16.161.99,9050,8333,bc1qU9wZx7HhHkJW8aqeFeMsE2dTdt3TYSHmqxjxfh|bc1qD2iUtcc8s7qRvvuJrorv3DLEeZqaz5ZYEcXVip|bc1qm1dCCZbqwJgZWqJxMqP8wnGvvrNbpzW9wY8WJy,bc1qJ5vbgBMbzayG6Hr14yFPSF2DzBZAUXDMjLxg1L|bc1qU9wZx7HhHkJW8aqeFeMsE2dTdt3TYSHmqxjxfh,0.16390588|0.08213454|0.08893732,0.28543455|0.04954319,BR,AS28573
2026-08-11T00:21:49Z,4f33cdfb5638200a641e598d4b50822d93e9c68514c1c34cc833701e70407b3d,9.57.185.177,137.231.61.114,8333,443,bc1q6kdMH2TFaMwTzW194pWh5rPDWcjJC4kzPPkiPo|bc1q3Wr9kj1J2rqgLYq58sCKS7mVQjYbm1zJ7y2mLc|bc1qr4mKjKFsq2WG9LvRjUradgxXjzHfttk4qEhr4H,bc1qUgDFqtCaJK9ELYj5feaAyf1tkXNuMx6NvJmN9z,0.77853637|1.47917650|0.79602893,3.05374180,DE,AS51167
2026-08-11T00:21:52Z,4b361c7e0094370eba9ff80c5b45445d4f173642e0ef32361fe94bb2a82f003a,157.32.197.163,154.204.185.221,443,9050,bc1qJgeb35zEoVUcFzTYPgp27XxVg5MAhLJuS8JK2g|bc1qBEGrwP5WLwSQUyL9xtRu48cRGYq9RE5desqPpz,bc1qkYgHPhWXzAWbyQFAKhoCRHyBQp2UtLA3WTnybw,0.42321407|0.78009487,1.20330894,BR,AS28573
2026-08-11T00:22:08Z,5bdbcdf93149c40318f921db7b18a04dee3b3220ad37c7473bc62f3e6d3628a6,61.229.142.245,61.229.142.201,9050,443,bc1qKeinejj6r24wLizBz3AacvyTwT8Sb3p5ygf3GK,bc1qa9t4Lax8sm3dG4PLaKnVEaPVquYfVyEetapAJv|bc1qKeinejj6r24wLizBz3AacvyTwT8Sb3p5ygf3GK,40.00000000,34.99818065|5.00181935,SG,AS14061
2026-08-11T00:22:15Z,4e3155379a1b654cc2f610f9142bdc620d9b86adc67b63c3358513646002829f,194.140.125.227,176.136.36.10,8333,8333,bc1q7zRNhvPUt9FZcYaZZVoyRPUmggvG5ERj4Ti9y9,bc1q69HSLzGpXbhkuRBLEp4uh5JhT1UTppeR8o2Rtx,3.03999515,3.03999515,DE,AS51167
2026-08-11T00:22:25Z,6ce02a415f09103bb1927ac19cdeb6df9e47a220cdfd65e910c97aeebb471a8e,220.101.78.10,168.57.12.215,8333,8333,bc1qysuA2uv4zyokaKZJ9RuHrxbEEqEUwVkdR2sZBm|bc1qbfSYoph6mER1wNhkHfKzUyf92cQTJdnv48xDAH,bc1qDkE54HjHa8YkyWhGhTwzQMoT5f995rac9y92TE|bc1qgQqx6dEQ4uiyx157zNKS8XPszanmzni4by4Eao,0.24807524|0.22933900,0.22521582|0.25219842,DE,AS51167
2026-08-11T00:22:41Z,7a38e4889e96ab8a01fc7dc0f5472244f3f00cec5b52cefa604dab3f6317c34e,183.216.174.234,44.81.216.186,443,8333,bc1qPJtsv4tCkWEB28AxhfPE6cM12K9D6jb9m3qmwR,bc1qs9g1KzkNWNqydcsbVMwdxC6BeperULBS3FvGTj,0.09680556,0.09680556,US,AS13335
2026-08-11T00:22:47Z,b350bca509e24f28219bf36b673b6c660699756d569044da9a79653147eea23e,199.64.65.88,107.137.33.204,8333,8333,bc1qtRyX2JoizM3AwGCd19aA9mXq34ftExpjKQgTuB|bc1qLNnWjeaadyJqz9MUQjAepw3pztRh4sDC1Ah3vs|bc1qMjbQgjn7XYpvwdD9FZ9tAFj6p7nSKyg7GFHCoj,bc1qBj9RLviK7a2ys9wJPeK4ZPsfhFMSQGNBtJiGXr|bc1q3bRqfoaBB71PzF6T58XWTwzbV9wfth1LXXzzH9,0.01978303|0.01759996|0.02938119,0.05432166|0.01244252,BR,AS28573
2026-08-11T00:22:59Z,af64d9c70cb9ce0c74220a6353e1143ad99a9a641e759c2e255acc6381da21c2,13.15.47.242,134.54.152.231,9050,8333,bc1qkcrx9NQptQpreafQGiJEeR6y79hpf83eyiuDDn,bc1qLWMq51Wgd75bEZH9Py5yGQKBVvbnLgtia1jucL|bc1qkcrx9NQptQpreafQGiJEeR6y79hpf83eyiuDDn,0.85289437,0.57577483|0.27711954,BR,AS28573
2026-08-11T00:23:24Z,ef1c1005b3cae8b4b1932164bc55c750c2a5759553ad0edda44985c150e710db,157.32.197.32,33.150.222.153,9050,8333,bc1qUYSLdVeVLy6TuDRyPUm3HwN32TGPMmFXD3epRJ|bc1qF8A3B8e5Pv2rPYtRJKdhWtKX1n419TcWSLLbjq,bc1q2XBcakxvVap1X9rWfq4nFW8T7U2cmZ8rgXvA9z|bc1qabgXibTPGvhEhkdzmmLD8f6hrRNLD2ZkosehNC,2.88662935|0.73217323,2.59572053|1.02308205,DE,AS51167
2026-08-11T00:24:06Z,1397f7cbf8c99241e71d624479548dc3360d43551263a9f1d635061f4bbdbb13,26.248.35.215,157.32.197.170,8333,443,bc1qNvkwzMznBzeoQa1jSTvjj45DuqZAoJ6CV3JfDm,bc1qV6ff1GycJghcuuE4CA4iP3Aw3jdvfLN647TCBk,3.70271448,3.70271448,BR,AS28573
2026-08-11T00:24:16Z,b9f14881d35acb76cbe4933f291ddad7441e6adc10a41f05d9b7b9a8e66f3319,152.98.35.164,72.216.108.143,18333,18333,bc1qftLnniJUzRwPWHEWLkaugSe71ZjvvQciffKLk7|bc1qgeasT8TAAdeeq77dr7sKxbyPyTHRiYdfX3CJSA,bc1qkh2BmzH2zugGdZSjUDnftaLrRKbKJ9kWGecFMo,0.42848445|0.64500939,1.07349384,NL,AS9009
2026-08-11T00:24:20Z,3a352d8ddaf15b99531883227dbafcc8d0afc90e8add4d75ee0362f5dcdc3a24,173.243.84.110,26.248.35.144,8333,9050,bc1q59xm1K1eMKGVYiUU7ZD4matQZ447ombXG6LEe6,bc1qWEpJHenYdupfAzxQ8twifXmDtTThuyMJVoQZzv|bc1q59xm1K1eMKGVYiUU7ZD4matQZ447ombXG6LEe6,0.05770005,0.05069958|0.00700047,US,AS13335
2026-08-11T00:24:26Z,c65e5f9c55cfa622b586f40eae6399883c8ac586804fe2be7da0e1a34b23062d,46.236.194.10,195.134.219.175,8333,18333,bc1qL2W7HSteVhn7HoYjeYottumGK8cPnMdN3anEYK,bc1qwwjyLEafZDpSKi4szsGYR8GYhf5ay1QM9RxvdT,0.18357865,0.18357865,SG,AS14061
